full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H,diameter
 41834 (2000 WL58),3.1201280380498613,0.1545044406268843,1.5907209800345858,201.4973209904789,300.6430233215894,2.63805440084671,3.6022016752530135,5.51146211524968,14803.0,0,757,,,14.8,7.082000000000001
174659 (2003 SV207),2.338582900622485,0.1246288558655515,10.86412083064508,195.4170078341481,301.7884867068356,2.0471279893711616,2.6300378118738084,3.5763281164253997,21809.0,0,681,,,16.3,3.3139999999999996
127849 (2003 FY111),2.19409057765091,0.1768408815849266,7.5471729778150145,116.32576492005259,154.5478605077366,1.806085665621942,2.582095489679877,3.25004991371706,6900.0,0,648,,,16.1,1.371
       (2015 MN93),3.0970665124938064,0.2815640481815634,10.053909193198189,112.5245298991286,168.18901848356109,2.2250439277484944,3.969089097239121,5.45047059247573,5795.0,0,127,,,15.9,2.185
110290 (2001 SN262),2.8048012910471756,0.2271847191673036,10.02616766209274,42.557365845947274,276.2052964708441,2.167593297420533,3.4420092846738197,4.697441175127009,7004.0,0,841,,,14.7,3.585
244847 (2003 UR134),2.3869243397173454,0.2532947470978995,3.905477837419842,247.9756362583086,123.32877886390409,1.782328942746819,2.99151973668787,3.68778999570978,6034.0,0,308,,,16.9,2.673
148206 (2000 CL97),2.2895697616093234,0.140879392030682,5.809059476571907,340.5632460047023,93.55786938384152,1.967016565581968,2.612122957636679,3.4644876963952296,7305.0,0,398,,,16.5,1.579
122060 (2000 GT156),2.376131068729871,0.07549343792499118,2.1469104133219306,35.90842588829296,174.73531245004762,2.19674876539107,2.5555133720686736,3.6628049430876897,9125.0,0,374,,,16.6,2.5340000000000003
  3256 Daguerre (1981 SJ1),2.7774525430503547,0.09908458433920098,7.837695858591533,174.2804501356029,267.9962011092353,2.502249812300354,3.0526552738003563,4.6289039891637005,15996.0,0,2566,,,12.5,20.551
 73291 (2002 JG65),2.3589950910434334,0.0689151541156932,7.566248702120268,74.21231110032173,142.2134557109751,2.1964245807860108,2.521565601300855,3.62325381348074,10622.0,0,1087,,,15.3,2.207
255369 (2005 WO110),3.166548406099017,0.2398000694574202,2.49797618981417,94.073922846489,272.1982145182863,2.407209878376189,3.925886933821844,5.63491538894637,7506.0,0,227,,,15.9,3.24
   144 Vibilia (A875 LA),2.655401408518039,0.2347457946660443,4.8140513723900344,76.1948702614168,294.6089632059516,2.032057094718139,3.2787457223179386,4.32716518438483,41976.0,0,2642,,,8.1,142.38
132601 (2002 JH145),2.5974862552704048,0.09650830983126964,14.460614059022381,179.71784488582932,351.10520113908564,2.346807246964304,2.8481652635765045,4.18637462637403,8075.0,0,406,,,15.8,2.043
176871 (2002 UP3),2.607435579147459,0.3710861780039842,11.367469088007322,71.18324014688403,276.19388667376256,1.6398522756900233,3.5750188826048936,4.21045066724038,7747.0,0,983,,,15.2,4.254
264790 (2002 NU8),3.171450416528173,0.1702221115852187,17.36192175972753,123.17610503473401,212.2603432093314,2.631599429838926,3.711301403217421,5.6480052416817905,6293.0,0,202,,,15.5,7.15
246542 (2008 RW64),2.766483484100583,0.07283963695993502,4.670673718551238,27.978224836607342,304.07429358383513,2.56497383146304,2.9679931367381265,4.6015095213305806,7502.0,0,302,,,16.0,3.8810000000000002
 29772 Portocarrero (1999 CH31),2.7391431565577204,0.03266152844707339,3.9743928928097683,35.14298137228342,132.318478786929,2.649678554429203,2.828607758686236,4.533465321893309,9916.0,0,1286,,,14.4,5.199
       (1998 SH2),2.743020885576285,0.714231067024826,2.4037529631723844,6.366049787355213,268.4487595577644,0.7838701515997518,4.702171619552819,4.543095579941951,6615.0,0,148,,,20.8,0.38299999999999995
398691 (2012 WF14),2.387791798400507,0.154906929917645,9.916842716509914,77.624767852936,122.8489520058453,2.017906301627752,2.7576772951732615,3.68980050942558,5046.0,0,96,,,17.3,1.381
 14011 (1993 US),2.689244352293066,0.09202134170623458,1.863857404075137,166.5871069178545,169.644838422678,2.4417764788191443,2.9367122257669864,4.41015242672307,24199.0,0,1561,,,14.5,4.372
 91977 (1999 VH96),3.2110470519572014,0.1348101956390022,4.811955344963138,216.775734508629,199.40959327435903,2.778165170676809,3.643928933237592,5.754110614975341,9369.0,0,550,,,14.8,6.062
  8317 Eurysaces (4523 P-L),5.303191607372371,0.04654480493286517,0.9461349045131792,208.09787936742882,114.60854710239842,5.056355588485617,5.5500276262591255,12.2127700594382,21864.0,0,1705,,,11.1,26.21
265033 (2003 OF15),3.194663507483915,0.2438452405303184,15.050466020371868,299.0476544469186,43.20941176405747,2.4156600160880686,3.9736669988797613,5.71012852475015,9693.0,0,227,,,15.4,3.3080000000000003
 23057 Angelawilson (1999 XB45),2.5790017955521756,0.1751394919312594,6.821071914802003,242.87129379576191,25.8096796757857,2.127316731389362,3.03068685971499,4.1417670526644805,10700.0,0,1109,,,14.8,3.054
442449 (2011 UR208),2.731522461141351,0.2079751333151482,3.128410081661516,280.4876667112408,39.30039716815454,2.163433713132157,3.299611209150545,4.51455934522348,3304.0,0,95,,,17.4,2.548
241011 (2006 OP11),2.740030097083088,0.154875617612681,7.326373990977433,106.2127049872411,185.11817706133618,2.3156662435200097,3.164393950646165,4.53566741906136,7012.0,0,259,,,16.1,3.45
 18448 (1994 PW17),3.0770852823656614,0.1966046399548958,0.8073585828810885,136.7843651294636,176.30177146943717,2.4721160383156517,3.682054526415671,5.39780885945733,10340.0,0,1367,,,14.0,7.045
 64246 (2001 TC160),3.0742384699765264,0.1032296015916595,11.100954648545288,112.2165261066947,241.71855569699608,2.756886057523096,3.391590882429956,5.39031979446825,7709.0,0,1212,,,13.9,5.581
 75566 (2000 AZ),2.71049999122706,0.1140003456541646,5.321590672661976,298.21802779808553,315.868070259263,2.401502055331565,3.019497927122556,4.462542010290861,7516.0,0,959,,,14.5,3.778
189076 (2001 HN),3.09083704119407,0.02935649121681338,23.92779032785822,45.617427577905524,269.7223946930001,3.000100910741654,3.181573171646485,5.434034165958231,6831.0,0,491,,,14.3,8.157
 25536 (1999 XG144),2.633560638535104,0.07279767799020766,22.84028170905943,76.48330439975878,305.2309393495568,2.441843539203339,2.8252777378668683,4.27388848330191,12268.0,0,1583,,,13.4,5.547000000000001
206143 (2002 TJ84),3.0805253439252502,0.1852234388826881,10.62498812108023,149.21384605290032,269.6666487144033,2.50993984615814,3.65111084169236,5.4068631991439995,6432.0,0,555,,,15.2,4.215
 44425 (1998 TY1),2.73576025303885,0.07456572600020056,7.156125720796517,77.53677347538603,288.8058875464033,2.5317663036085154,2.939754202469184,4.52506951774372,7945.0,0,849,,,14.7,3.17
 55786 (1993 OE3),2.331548397479001,0.1240123929471645,6.582319444746256,299.4096761251481,355.28803523151765,2.042407501435503,2.620689293522498,3.5602037597681804,9700.0,0,1401,,,14.7,2.614
111323 (2001 XS77),2.7823985542030223,0.08362530818421275,3.950435275635172,197.2050598270607,154.778481408255,2.549719617616486,3.0150774907895563,4.64127402964162,10374.0,0,469,,,15.9,4.1930000000000005
248634 (2006 FU48),3.158444812569087,0.1917406671724579,22.86688459650327,120.15831766,43.90804786756965,2.552842496979701,3.7640471281584733,5.61329855358369,8972.0,0,275,,,15.0,6.19
306065 (2010 GZ96),2.6926356951227217,0.2303523387763022,12.716199219438698,217.15527546672268,85.04877051892177,2.0723807652786492,3.3128906249667947,4.418497365559809,6141.0,0,277,,,16.2,1.6769999999999998
106146 (2000 TU50),3.0560780811929216,0.2173292286760214,16.29260604357,168.26752480259282,250.92859539521993,2.3919029890335683,3.720253173352275,5.3426272056824695,8475.0,0,979,,,13.9,7.403
243745 (2000 QM86),2.229248708393615,0.1793727957481211,4.919921672419635,278.9727539101518,40.08925093579075,1.8293821351511639,2.6291152816360657,3.3284802764139103,7279.0,0,284,,,17.1,1.169
  4834 Thoas (1989 AM2),5.21198426136342,0.1370980610252841,28.46178552823175,76.01896759536615,351.9962613052108,4.497431325036199,5.926537197690643,11.899065239841402,12295.0,0,1601,,,9.1,72.331
  3049 Kuzbass (1968 FH),3.116584171942795,0.1380087197220951,2.498977782364245,95.00404373821252,167.44889744305382,2.6864683804668243,3.5466999634187664,5.5020748386450995,24879.0,0,2847,,,12.0,19.695999999999998
250935 (2005 WW194),3.165284472650299,0.2316758369150087,28.256841202338446,80.18464428933567,239.20750235664642,2.431964543374959,3.8986044019256387,5.63154194582724,5763.0,0,212,,,15.0,6.422000000000001
236052 (2005 JQ19),2.986389580067534,0.1974330231760718,6.581694647892954,162.3409871827957,139.7591636943224,2.396777656893281,3.576001503241787,5.1609291217339806,6775.0,0,262,,,16.0,3.213
146818 (2001 YL115),3.212070907145002,0.08886015038054977,20.65955011722688,101.3592414416492,74.30735957778604,2.9266458033031078,3.4974960109868967,5.75686291609685,6708.0,0,417,,,14.6,6.122999999999999
215990 (2005 SN119),3.0838514974730087,0.2094802012119286,18.48222710612493,169.12778928533692,185.7362072593131,2.4378456652746547,3.729857329671362,5.41562253830119,9857.0,0,300,,,15.1,2.459
273893 (2007 HL33),2.597768920049844,0.1168177951902556,12.42372910289557,50.832644072462124,91.55883572504065,2.29430328239585,2.901234557703838,4.18705800218647,6302.0,0,336,,,16.1,3.103
 83877 (2001 UE96),3.9453379136987214,0.2129896136359162,2.303008688829371,122.42502433135991,350.2627365038986,3.1050219157969,4.785653911600545,7.83672326928357,7175.0,0,568,,,14.4,7.547999999999999
373986 (2004 AK),3.1626272946119838,0.05976696503534229,8.160413472352246,282.8748226526726,172.04544305597062,2.97360665967509,3.351647929548877,5.6244521239845,5809.0,0,204,,,15.4,3.4589999999999996
216536 (2001 QZ272),2.6440005810357796,0.1316723373065587,12.468408547296699,125.50949343648001,206.3557900374606,2.295858844690899,2.992142317380659,4.299327430818701,7683.0,0,270,,,16.1,4.4110000000000005
177993 (2006 QW57),3.0968443934116765,0.2397429802270367,15.84126430072113,341.5314987308698,34.72983611796302,2.354397689235771,3.8392910975875814,5.449884248036599,6701.0,0,680,,,14.7,9.105
109107 (2001 QB38),2.5780050037812408,0.3344653243212813,4.485809147640096,143.2955530076061,231.51664247365582,1.7157517240896618,3.44025828347282,4.139366076996709,9162.0,0,659,,,15.5,3.733
247961 (2003 YA123),3.3422913938896692,0.09018483488850956,16.84316989206144,93.99529408622084,295.9742717867227,3.040867396382442,3.643715391396895,6.1104707324609295,5728.0,0,240,,,14.7,5.146
195161 (2002 CA226),2.642757194189946,0.1179781412090367,8.644418666142164,160.2636326620361,0.803053430565876,2.330969612752607,2.9545447756272853,4.2962950381545,8091.0,0,336,,,16.2,3.216
525247 (2004 VS42),2.674341643199983,0.1367976528273679,10.84368766670827,225.6689399023653,299.2754024400336,2.308497983551739,3.0401853028482257,4.37354432818299,5267.0,0,80,,,17.1,1.8769999999999998
 15729 Yumikoitahana (1990 UB),2.285216585994354,0.1696037020910263,3.2054594264419216,284.9193762916421,141.387825026882,1.8976353929298961,2.6727977790588127,3.4546118109655697,14405.0,0,1474,,,14.9,6.24
158613 (2003 AS49),2.236578328433397,0.1185176392447328,2.443923793018703,358.5961567289698,105.0932779646291,1.9715043449615401,2.5016523119052536,3.34490949190144,7296.0,0,306,,,17.4,1.694
 95856 (2003 GG6),2.639731602904168,0.1786023694302368,11.37918284439743,181.04209879395316,88.7820124849682,2.168269283965607,3.1111939218427285,4.28891915529962,10477.0,0,924,,,15.2,6.358
276985 (2004 XO19),3.108790612180462,0.1006570614705935,22.90852299600357,82.10265757365897,14.933366108910198,2.7958688844310093,3.421712339929915,5.481449406520589,6212.0,0,280,,,15.2,5.58
 76664 (2000 HT41),2.657204059075595,0.180833501491683,14.134946026630619,111.7814968161787,123.30349802104959,2.176692544895042,3.137715573256147,4.33157225278523,7212.0,0,881,,,14.7,3.779
454140 (2013 DV12),2.783516796871829,0.1968862923484885,5.667223159727043,105.41853353686321,212.9055260556401,2.2354804950459943,3.3315530986976634,4.64407229451579,6143.0,0,72,,,17.0,2.472
  1632 Siebohme (1941 DF),2.655246881230214,0.1377486929525707,5.716595623075611,199.7893570701994,126.95528554402529,2.289490093874362,3.0210036685860664,4.32678747009481,37568.0,0,2854,,,11.8,29.351
155952 (2001 QU91),2.151220876264404,0.144841240853195,2.7571366571801286,10.342725028791008,247.7326146355218,1.839635375196971,2.462806377331838,3.15526404042775,9643.0,0,727,,,16.5,1.185
133711 (2003 UP247),2.8327813951026535,0.140489366162538,11.642256005712099,60.872599608130855,334.9754123921225,2.434805732427651,3.230757057777654,4.7679072052850895,7837.0,0,578,,,15.3,5.087
310834 (2002 XZ45),2.6320725151135407,0.2388231329144585,30.547925095276604,295.63105742313167,54.845570142045325,2.003472710996087,3.260672319230995,4.27026648106805,6261.0,0,330,,,15.1,2.265
 75478 (1999 XG167),2.2752324635245067,0.11267810108175401,5.738559389707217,42.31351758998262,88.41117667186802,2.0188635900150045,2.5316013370340094,3.43199673346408,7326.0,0,1060,,,15.1,2.31
384511 (2010 CU143),2.605070318509666,0.138720840605604,13.38067779489764,281.1240481162035,243.03630778028253,2.243692774089297,2.966447862930035,4.2047228817647895,4876.0,0,103,,,16.5,3.105
251844 (1999 TV267),3.126965446140399,0.1476296428049165,12.29174121185041,275.67485256503653,131.683872157339,2.6653326542633753,3.588598238017422,5.529588656589071,7228.0,0,305,,,15.3,4.414
  6164 Gerhardmuller (1977 RF2),2.245094808180172,0.1934823752944302,4.822951023714037,352.8243091491465,319.2067101887957,1.81070853193228,2.679481084428065,3.3640328697229505,32800.0,0,2386,,,13.5,4.912
279317 (2009 XH1),2.795800178741648,0.1760626011528125,9.068607817130603,96.27005200865624,7.804202765952826,2.303564326968896,3.288036030514401,4.67484692500648,7010.0,0,398,,,15.9,4.28
 38210 (1999 NP4),2.473042511402596,0.09126034982120314,7.918973718075641,109.51414077266979,152.022399176547,2.247351786689288,2.6987332361159044,3.8891578932860695,8465.0,0,837,,,15.2,1.962
       (2010 MU112),1.7561846095348301,0.5398480076961046,48.03457296537179,261.1307850581485,119.19430151325871,0.8081118469308906,2.704257372138769,2.32735939262496,3500.0,0,53,,,20.7,0.599
 17368 Korn (1979 QV1),2.270881400399734,0.1231139985007348,6.408783557311058,314.7114291528434,244.6778927757282,1.9913041110755738,2.550458689723893,3.42215662273558,14955.0,0,1783,,,14.7,2.762
158495 (2002 EF39),2.646931963184251,0.1129215894630074,11.92548365077865,163.25688896607608,2.994514507122091,2.348036198701047,2.9458277276674565,4.30647935676549,11455.0,0,659,,,15.3,5.003
262102 (2006 RE98),2.356766570976109,0.2219471359182462,5.778890082086476,99.47628521031022,308.9922974060242,1.8336889805200949,2.879844161432122,3.61812074648853,7123.0,0,271,,,17.1,3.008
 62908 (2000 UH108),3.1391678609840583,0.1053985618379923,14.33027609939775,186.6553724925378,192.28805200197849,2.808304083068293,3.470031638899825,5.561987536445769,8014.0,0,482,,,15.1,4.015
 43827 (1993 BV5),2.4534727716463034,0.0261994619189762,6.296413529656446,327.88676446151,9.657202163848874,2.3891931051963113,2.517752438096296,3.84308567263403,9949.0,0,1430,,,14.9,3.944
242843 (2006 DO205),5.21399069354798,0.1164269212444704,13.337614434149721,341.8368103565059,328.0416013509041,4.606941809700867,5.8210395773950925,11.905936988828099,9188.0,0,210,,,12.8,16.788
 31428 (1999 BG6),2.436487706022215,0.103947261230965,11.90944140639497,156.28119366,23.089736801382827,2.1832214819582894,2.689753930086141,3.80324706523045,8581.0,0,1194,,,14.6,3.378
175115 (2004 RH157),3.967013206297622,0.1023108917777766,7.929399690066625,281.0637369509221,316.0124340825404,3.5611445474670953,4.372881865128149,7.90139315182932,6728.0,0,464,,,13.7,10.485
389272 (2009 HP4),3.158098144495504,0.07227227715660202,14.28231328817996,175.98840922558483,87.1244940045631,2.9298552001087748,3.3863410888822343,5.612374413011009,5348.0,0,125,,,16.2,4.187
 46243 (2001 HR12),2.712759962832536,0.08719261453663772,16.32232583468225,213.78297382474517,283.3891056260365,2.476227329062855,2.9492925966022168,4.46812436789771,10315.0,0,962,,,14.6,4.583
156660 (2002 JH79),3.013199275612376,0.1657807226600498,7.421838567852367,211.1498624931053,284.15269972851553,2.5136689221826183,3.512729629042135,5.23058162496959,6693.0,0,292,,,15.8,4.756
 31878 (2000 FR7),2.4408694688019588,0.1418433630591297,12.911289587172801,149.428658378522,315.121771232001,2.0946483345587366,2.7870906030451805,3.81351127670349,10379.0,0,1290,,,14.8,4.4830000000000005
223991 (2005 CT48),3.142808391264618,0.1166095190601575,6.186919678227148,139.8857311457847,5.746086054260871,2.776327016261024,3.5092897662682123,5.5716657956725,7175.0,0,431,,,15.2,6.047000000000001
242841 (2006 DO109),2.542286041168385,0.127579561088491,10.34147343881591,340.5779041724816,324.0140940981876,2.2179423038747252,2.866629778462045,4.05363668496368,6191.0,0,184,,,16.5,2.9589999999999996
303913 (2005 UL25),3.1935607284328533,0.07587631191704973,16.70116389659593,39.52435533722636,264.2434252690774,2.951245118476243,3.4358763383894666,5.707172125752,5764.0,0,163,,,15.5,4.56
 82356 (2001 MB3),3.098779711940596,0.1736835531886673,9.256501667465963,225.22850844714318,181.8309442407394,2.5605726410217984,3.636986782859393,5.45499376031049,7687.0,0,1439,,,13.6,12.668
105235 (2000 PP13),2.7872853377181737,0.1410193860257509,3.9417230407569015,180.3621644412696,170.8032801366599,2.3942240707145794,3.180346604721768,4.653506743680389,7556.0,0,572,,,15.5,4.901
471090 (2010 AX23),2.7770545117065857,0.157777089886018,8.736443471082362,112.2251814376947,61.05794342147546,2.338898932394684,3.215210091018488,4.6279089859177,5615.0,0,106,,,16.8,2.8339999999999996
 19660 Danielsteck (1999 RQ129),2.3271801560221737,0.1077299563695708,7.322794415412892,143.71424330401692,324.5102058221042,2.076473139349774,2.5778871726945742,3.5502031890092898,10702.0,0,1683,,,14.8,2.846
